k_hip,q,alpha_h,s,v,lam_max,N_half,lam1_im
-0.200,0.241,0.1191021874,0.2376416062,0.07028651988,0.7232014133,2.1389,0.2988210886
-0.200,0.242,0.1195991989,0.2386285579,0.07057808922,0.7231573621,2.1385,0.3006452201
-0.200,0.243,0.1200962456,0.2396155203,0.07086965814,0.7231130980,2.1381,0.3024629029
-0.200,0.244,0.1205933274,0.2406024935,0.07116122666,0.7230686257,2.1377,0.3042742326
-0.200,0.245,0.1210904447,0.2415894776,0.07145279478,0.7230239431,2.1373,0.3060792830
-0.200,0.246,0.1215875975,0.2425764725,0.07174436251,0.7229790503,2.1369,0.3078781206
-0.200,0.247,0.122084786,0.2435634784,0.07203592987,0.7229339441,2.1365,0.3096708258
-0.200,0.248,0.1225820103,0.2445504951,0.07232749686,0.7228886254,2.1360,0.3114574636
-0.200,0.249,0.1230792707,0.2455375229,0.07261906348,0.7228430967,2.1356,0.3132381052
-0.200,0.250,0.1235765672,0.2465245617,0.07291062977,0.7227973559,2.1352,0.3150128210
-0.200,0.251,0.1240739,0.2475116115,0.07320219571,0.7227514025,2.1348,0.3167816804
-0.200,0.252,0.1245712692,0.2484986725,0.07349376133,0.7227052371,2.1344,0.3185447419
-0.200,0.253,0.125068675,0.2494857446,0.07378532663,0.7226588558,2.1340,0.3203020546
-0.200,0.254,0.1255661176,0.2504728279,0.07407689162,0.7226122629,2.1335,0.3220536945
-0.200,0.255,0.126063597,0.2514599223,0.07436845632,0.7225654563,2.1331,0.3237997112
-0.200,0.256,0.1265611135,0.2524470281,0.07466002074,0.7225184337,2.1327,0.3255401550
-0.200,0.257,0.1270586672,0.2534341451,0.07495158488,0.7224711958,2.1323,0.3272750908
-0.200,0.258,0.1275562582,0.2544212735,0.07524314876,0.7224237461,2.1318,0.3290045801
-0.200,0.259,0.1280538867,0.2554084132,0.07553471239,0.7223760805,2.1314,0.3307286496
-0.200,0.260,0.1285515529,0.2563955643,0.07582627578,0.7223281962,2.1310,0.3324473623
-0.200,0.261,0.1290492568,0.2573827269,0.07611783895,0.7222800978,2.1305,0.3341607691
-0.200,0.262,0.1295469987,0.258369901,0.0764094019,0.7222317844,2.1301,0.3358689135
-0.200,0.263,0.1300447786,0.2593570866,0.07670096465,0.7221832525,2.1296,0.3375718399
-0.200,0.264,0.1305425968,0.2603442837,0.07699252721,0.7221345074,2.1292,0.3392696024
-0.200,0.265,0.1310404534,0.2613314924,0.07728408959,0.7220855266,2.1288,0.3409622194
-0.200,0.266,0.1315383485,0.2623187128,0.0775756518,0.7220363564,2.1283,0.3426497763
-0.200,0.267,0.1320362823,0.2633059448,0.07786721386,0.7219869510,2.1279,0.3443322731
-0.200,0.268,0.1325342549,0.2642931886,0.07815877578,0.7219373321,2.1274,0.3460097694
-0.200,0.269,0.1330322666,0.265280444,0.07845033758,0.7218874807,2.1270,0.3476822906
-0.200,0.270,0.1335303173,0.2662677113,0.07874189926,0.7218374339,2.1265,0.3493498934
-0.200,0.271,0.1340284074,0.2672549904,0.07903346084,0.7217871701,2.1261,0.3510126169
-0.200,0.272,0.1345265368,0.2682422813,0.07932502233,0.7217366447,2.1256,0.3526704482
-0.200,0.273,0.1350247059,0.2692295841,0.07961658374,0.7216859266,2.1251,0.3543234809
-0.200,0.274,0.1355229147,0.2702168989,0.0799081451,0.7216349714,2.1247,0.3559717113
-0.200,0.275,0.1360211634,0.2712042256,0.08019970641,0.7215838274,2.1242,0.3576152157
-0.200,0.276,0.1365194521,0.2721915643,0.08049126769,0.7215324702,2.1238,0.3592539991
-0.200,0.277,0.137017781,0.2731789151,0.08078282896,0.7214808532,2.1233,0.3608880649
-0.200,0.278,0.1375161502,0.2741662779,0.08107439022,0.7214290405,2.1228,0.3625174881
-0.200,0.279,0.13801456,0.2751536528,0.08136595149,0.7213769965,2.1224,0.3641422694
-0.200,0.280,0.1385130103,0.2761410399,0.08165751278,0.7213247209,2.1219,0.3657624474
-0.200,0.281,0.1390115015,0.2771284392,0.08194907412,0.7212722162,2.1214,0.3673780413
-0.200,0.282,0.1395100336,0.2781158507,0.08224063551,0.7212195067,2.1209,0.3689891031
-0.200,0.283,0.1400086068,0.2791032744,0.08253219697,0.7211665419,2.1205,0.3705956198
-0.200,0.284,0.1405072212,0.2800907104,0.08282375853,0.7211133733,2.1200,0.3721976508
-0.200,0.285,0.141005877,0.2810781588,0.08311532018,0.7210599821,2.1195,0.3737952202
-0.200,0.286,0.1415045744,0.2820656195,0.08340688195,0.7210063633,2.1190,0.3753883357
-0.200,0.287,0.1420033134,0.2830530926,0.08369844385,0.7209525355,2.1185,0.3769770358
-0.200,0.288,0.1425020943,0.2840405782,0.08399000591,0.7208984702,2.1181,0.3785613324
-0.200,0.289,0.1430009172,0.2850280762,0.08428156812,0.7208441738,2.1176,0.3801412418
-0.200,0.290,0.1434997823,0.2860155868,0.08457313053,0.7207896550,2.1171,0.3817168065
-0.200,0.291,0.1439986896,0.2870031099,0.08486469313,0.7207349170,2.1166,0.3832880359
-0.200,0.292,0.1444976394,0.2879906455,0.08515625594,0.7206799278,2.1161,0.3848549301
-0.200,0.293,0.1449966318,0.2889781938,0.08544781899,0.7206247257,2.1156,0.3864175462
-0.200,0.294,0.145495667,0.2899657547,0.08573938229,0.7205692939,2.1151,0.3879758857
-0.200,0.295,0.145994745,0.2909533283,0.08603094586,0.7205136348,2.1146,0.3895299689
-0.200,0.296,0.1464938661,0.2919409146,0.0863225097,0.7204577477,2.1141,0.3910798143
-0.200,0.297,0.1469930305,0.2929285137,0.08661407386,0.7204016275,2.1136,0.3926254350
-0.200,0.298,0.1474922381,0.2939161255,0.08690563833,0.7203452786,2.1131,0.3941668568
-0.200,0.299,0.1479914893,0.2949037502,0.08719720313,0.7202886997,2.1126,0.3957040911
-0.200,0.300,0.1484907842,0.2958913877,0.0874887683,0.7202318897,2.1121,0.3972371505
-0.200,0.301,0.1489901228,0.2968790382,0.08778033383,0.7201748502,2.1116,0.3987660624
-0.200,0.302,0.1494895054,0.2978667015,0.08807189976,0.7201175769,2.1111,0.4002908313
-0.200,0.303,0.1499889322,0.2988543778,0.0883634661,0.7200600744,2.1105,0.4018114803
-0.200,0.304,0.1504884032,0.2998420671,0.08865503287,0.7200023414,2.1100,0.4033280261
-0.200,0.305,0.1509879186,0.3008297695,0.08894660009,0.7199443985,2.1095,0.4048404869
-0.200,0.306,0.1514874786,0.3018174849,0.08923816778,0.7198861851,2.1090,0.4063488401
-0.200,0.307,0.1519870833,0.3028052134,0.08952973595,0.7198277634,2.1085,0.4078531478
-0.200,0.308,0.152486733,0.303792955,0.08982130463,0.7197690346,2.1080,0.4093533458
-0.200,0.309,0.1529864276,0.3047807098,0.09011287384,0.7197101652,2.1074,0.4108495664
-0.200,0.310,0.1534861674,0.3057684778,0.0904044436,0.7196510142,2.1069,0.4123417289
-0.200,0.311,0.1539859526,0.3067562591,0.09069601392,0.7195916574,2.1064,0.4138298976
-0.200,0.312,0.1544857832,0.3077440536,0.09098758483,0.7195320182,2.1058,0.4153140160
-0.200,0.313,0.1549856595,0.3087318614,0.09127915634,0.7194722045,2.1053,0.4167941877
-0.200,0.314,0.1554855816,0.3097196825,0.09157072849,0.7194121375,2.1048,0.4182703628
-0.200,0.315,0.1559855496,0.310707517,0.09186230128,0.7193518202,2.1042,0.4197425496
-0.200,0.316,0.1564855637,0.3116953649,0.09215387474,0.7192912437,2.1037,0.4212107601
-0.200,0.317,0.1569856241,0.3126832263,0.09244544889,0.7192304368,2.1032,0.4226750220
-0.200,0.318,0.1574857308,0.3136711011,0.09273702376,0.7191694536,2.1026,0.4241353797
-0.200,0.319,0.1579858841,0.3146589894,0.09302859936,0.7191081564,2.1021,0.4255917502
-0.200,0.320,0.1584860842,0.3156468912,0.09332017572,0.7190466669,2.1015,0.4270442261
-0.200,0.321,0.1589863311,0.3166348066,0.09361175285,0.7189849240,2.1010,0.4284927725
-0.200,0.322,0.159486625,0.3176227356,0.09390333078,0.7189229426,2.1004,0.4299374133
-0.200,0.323,0.1599869661,0.3186106783,0.09419490954,0.7188607140,2.0999,0.4313781361
-0.200,0.324,0.1604873545,0.3195986346,0.09448648914,0.7187982520,2.0993,0.4328149708
-0.200,0.325,0.1609877903,0.3205866046,0.09477806961,0.7187355445,2.0988,0.4342479246
-0.200,0.326,0.1614882738,0.3215745883,0.09506965097,0.7186726021,2.0982,0.4356769992
-0.200,0.327,0.1619888051,0.3225625858,0.09536123324,0.7186094136,2.0977,0.4371021949
-0.200,0.328,0.1624893843,0.3235505971,0.09565281645,0.7185459849,2.0971,0.4385235254
-0.200,0.329,0.1629900116,0.3245386223,0.09594440062,0.7184823162,2.0965,0.4399409962
-0.200,0.330,0.1634906872,0.3255266612,0.09623598578,0.7184183962,2.0960,0.4413546068
-0.200,0.331,0.1639914111,0.3265147141,0.09652757194,0.7183542405,2.0954,0.4427643733
-0.200,0.332,0.1644921836,0.3275027809,0.09681915914,0.7182898547,2.0948,0.4441703091
-0.200,0.333,0.1649930048,0.3284908616,0.09711074739,0.7182251829,2.0943,0.4455723787
-0.200,0.334,0.1654938749,0.3294789564,0.09740233672,0.7181603239,2.0937,0.4469706510
-0.200,0.335,0.165994794,0.3304670651,0.09769392716,0.7180951510,2.0931,0.4483650479
-0.200,0.336,0.1664957622,0.3314551879,0.09798551873,0.7180297895,2.0926,0.4497556680
-0.200,0.337,0.1669967797,0.3324433248,0.09827711145,0.7179641434,2.0920,0.4511424383
-0.200,0.338,0.1674978468,0.3334314758,0.09856870536,0.7178982881,2.0914,0.4525254240
-0.200,0.339,0.1679989634,0.334419641,0.09886030047,0.7178321345,2.0908,0.4539045607
-0.200,0.340,0.1685001298,0.3354078203,0.09915189682,0.7177657688,2.0902,0.4552799149
-0.200,0.341,0.1690013462,0.3363960138,0.09944349442,0.7176991875,2.0897,0.4566514940
-0.200,0.342,0.1695026127,0.3373842216,0.09973509331,0.7176323594,2.0891,0.4580192675
-0.200,0.343,0.1700039294,0.3383724436,0.1000266935,0.7175652386,2.0885,0.4593832209
-0.200,0.344,0.1705052965,0.3393606799,0.100318295,0.7174978447,2.0879,0.4607433669
-0.200,0.345,0.1710067142,0.3403489306,0.1006098979,0.7174302665,2.0873,0.4620997563
-0.200,0.346,0.1715081825,0.3413371956,0.1009015022,0.7173623931,2.0867,0.4634523369
-0.200,0.347,0.1720097018,0.342325475,0.1011931079,0.7172942867,2.0861,0.4648011492
-0.200,0.348,0.172511272,0.3433137689,0.1014847151,0.7172259239,2.0855,0.4661461633
-0.200,0.349,0.1730128934,0.3443020772,0.1017763237,0.7171573138,2.0849,0.4674874065
-0.200,0.350,0.1735145662,0.3452903999,0.1020679339,0.7170884524,2.0843,0.4688248738
-0.200,0.351,0.1740162904,0.3462787372,0.1023595455,0.7170193396,2.0837,0.4701585636
-0.200,0.352,0.1745180663,0.347267089,0.1026511587,0.7169499739,2.0831,0.4714884809
-0.200,0.353,0.175019894,0.3482554554,0.1029427735,0.7168803543,2.0825,0.4728146197
-0.200,0.354,0.1755217736,0.3492438364,0.10323439,0.7168104816,2.0819,0.4741369910
-0.200,0.355,0.1760237054,0.350232232,0.103526008,0.7167403597,2.0813,0.4754555965
-0.200,0.356,0.1765256893,0.3512206423,0.1038176278,0.7166699962,2.0806,0.4767704379
-0.200,0.357,0.1770277257,0.3522090673,0.1041092492,0.7165993323,2.0800,0.4780814837
-0.200,0.358,0.1775298147,0.353197507,0.1044008724,0.7165284558,2.0794,0.4793887882
-0.200,0.359,0.1780319564,0.3541859614,0.1046924973,0.7164572960,2.0788,0.4806923048
-0.200,0.360,0.178534151,0.3551744307,0.104984124,0.7163859121,2.0782,0.4819920834
-0.200,0.361,0.1790363986,0.3561629147,0.1052757525,0.7163142415,2.0776,0.4832880709
-0.200,0.362,0.1795386995,0.3571514136,0.1055673829,0.7162423195,2.0769,0.4845802965
-0.200,0.363,0.1800410536,0.3581399273,0.1058590152,0.7161701767,2.0763,0.4858687841
-0.200,0.364,0.1805434613,0.3591284559,0.1061506494,0.7160977351,2.0757,0.4871534755
-0.200,0.365,0.1810459227,0.3601169995,0.1064422855,0.7160250509,2.0750,0.4884344131
-0.200,0.366,0.1815484378,0.361105558,0.1067339236,0.7159521050,2.0744,0.4897115853
-0.200,0.367,0.182051007,0.3620941315,0.1070255637,0.7158788977,2.0738,0.4909849865
-0.200,0.368,0.1825536302,0.36308272,0.1073172059,0.7158054307,2.0731,0.4922546158
-0.200,0.369,0.1830563078,0.3640713235,0.1076088501,0.7157317075,2.0725,0.4935204865
-0.200,0.370,0.1835590398,0.3650599421,0.1079004964,0.7156577237,2.0719,0.4947825842
-0.200,0.371,0.1840618264,0.3660485758,0.1081921449,0.7155834739,2.0712,0.4960409108
-0.200,0.372,0.1845646678,0.3670372246,0.1084837955,0.7155089683,2.0706,0.4972954705
-0.200,0.373,0.1850675641,0.3680258886,0.1087754483,0.7154342004,2.0699,0.4985462604
-0.200,0.374,0.1855705154,0.3690145677,0.1090671034,0.7153591687,2.0693,0.4997932723
-0.200,0.375,0.186073522,0.370003262,0.1093587607,0.7152838769,2.0686,0.5010365147
-0.200,0.376,0.186576584,0.3709919716,0.1096504204,0.7152083147,2.0680,0.5022759742
-0.200,0.377,0.1870797015,0.3719806964,0.1099420823,0.7151324939,2.0673,0.5035116597
-0.200,0.378,0.1875828747,0.3729694366,0.1102337467,0.7150564064,2.0667,0.5047435634
-0.200,0.379,0.1880861037,0.373958192,0.1105254134,0.7149800170,2.0660,0.5059716620
-0.200,0.380,0.1885893888,0.3749469628,0.1108170826,0.7149034298,2.0653,0.5071960190
-0.200,0.381,0.1890927301,0.3759357489,0.1111087542,0.7148265588,2.0647,0.5084165844
-0.200,0.382,0.1895961277,0.3769245505,0.1114004284,0.7147494530,2.0640,0.5096333843
-0.200,0.383,0.1900995817,0.3779133675,0.1116921051,0.7146719994,2.0634,0.5108463365
-0.200,0.384,0.1906030925,0.3789021999,0.1119837844,0.7145943396,2.0627,0.5120555366
-0.200,0.385,0.19110666,0.3798910478,0.1122754663,0.7145163895,2.0620,0.5132609313
-0.200,0.386,0.1916102844,0.3808799112,0.1125671508,0.7144381392,2.0613,0.5144625032
-0.200,0.387,0.192113966,0.3818687901,0.112858838,0.7143596755,2.0607,0.5156603152
-0.200,0.388,0.1926177049,0.3828576846,0.113150528,0.7142809220,2.0600,0.5168543154
-0.200,0.389,0.1931215012,0.3838465946,0.1134422207,0.7142019011,2.0593,0.5180445061
-0.200,0.390,0.1936253551,0.3848355203,0.1137339162,0.7141226046,2.0586,0.5192308840
-0.200,0.391,0.1941292668,0.3858244616,0.1140256145,0.7140430436,2.0580,0.5204134603
-0.200,0.392,0.1946332363,0.3868134186,0.1143173157,0.7139632105,2.0573,0.5215922209
-0.200,0.393,0.1951372639,0.3878023912,0.1146090198,0.7138831079,2.0566,0.5227671658
-0.200,0.394,0.1956413498,0.3887913796,0.1149007269,0.7138027326,2.0559,0.5239382903
-0.200,0.395,0.196145494,0.3897803837,0.115192437,0.7137220823,2.0552,0.5251055879
-0.200,0.396,0.1966496968,0.3907694035,0.11548415,0.7136411609,2.0545,0.5262690600
-0.200,0.397,0.1971539583,0.3917584392,0.1157758661,0.7135599681,2.0538,0.5274287088
-0.200,0.398,0.1976582786,0.3927474907,0.1160675854,0.7134784990,2.0531,0.5285845163
-0.200,0.399,0.198162658,0.393736558,0.1163593077,0.7133967411,2.0524,0.5297364772
-0.200,0.400,0.1986670965,0.3947256411,0.1166510333,0.7133147439,2.0517,0.5308846232
-0.200,0.401,0.1991715944,0.3957147402,0.1169427621,0.7132324550,2.0510,0.5320289172
-0.200,0.402,0.1996761518,0.3967038551,0.1172344941,0.7131498788,2.0503,0.5331693482
-0.200,0.403,0.2001807688,0.397692986,0.1175262294,0.7130670649,2.0496,0.5343059599
-0.200,0.404,0.2006854457,0.3986821329,0.1178179681,0.7129839123,2.0489,0.5354386642
-0.200,0.405,0.2011901825,0.3996712957,0.1181097101,0.7129005466,2.0482,0.5365675571
-0.200,0.406,0.2016949794,0.4006604746,0.1184014556,0.7128168744,2.0475,0.5376925675
-0.200,0.407,0.2021998367,0.4016496695,0.1186932045,0.7127328824,2.0468,0.5388136752
-0.200,0.408,0.2027047544,0.4026388804,0.1189849569,0.7126486708,2.0461,0.5399309575
-0.200,0.409,0.2032097327,0.4036281075,0.1192767129,0.7125641633,2.0454,0.5410443466
-0.200,0.410,0.2037147718,0.4046173506,0.1195684724,0.7124793670,2.0447,0.5421538452
-0.200,0.411,0.2042198718,0.4056066099,0.1198602356,0.7123943027,2.0439,0.5432594722
-0.200,0.412,0.2047250329,0.4065958853,0.1201520025,0.7123089541,2.0432,0.5443612023
-0.200,0.413,0.2052302553,0.4075851769,0.120443773,0.7122233259,2.0425,0.5454590425
-0.200,0.414,0.2057355391,0.4085744847,0.1207355473,0.7121374170,2.0418,0.5465529829
-0.200,0.415,0.2062408844,0.4095638088,0.1210273255,0.7120512235,2.0410,0.5476430119
-0.200,0.416,0.2067462915,0.410553149,0.1213191074,0.7119647487,2.0403,0.5487291369
-0.200,0.417,0.2072517605,0.4115425056,0.1216108933,0.7118779878,2.0396,0.5498113433
-0.200,0.418,0.2077572915,0.4125318784,0.1219026831,0.7117909467,2.0388,0.5508896362
-0.200,0.419,0.2082628848,0.4135212676,0.1221944768,0.7117036419,2.0381,0.5519640171
-0.200,0.420,0.2087685404,0.4145106731,0.1224862746,0.7116159752,2.0374,0.5530344170
-0.200,0.421,0.2092742586,0.415500095,0.1227780765,0.7115280977,2.0366,0.5541009337
-0.200,0.422,0.2097800395,0.4164895332,0.1230698824,0.7114399433,2.0359,0.5551635208
-0.200,0.423,0.2102858832,0.4174789879,0.1233616925,0.7113514734,2.0351,0.5562221420
-0.200,0.424,0.21079179,0.418468459,0.1236535068,0.7112626976,2.0344,0.5572767940
-0.200,0.425,0.2112977599,0.4194579465,0.1239453254,0.7111736647,2.0337,0.5583275170
-0.200,0.426,0.2118037932,0.4204474505,0.1242371483,0.7110843561,2.0329,0.5593742928
-0.200,0.427,0.21230989,0.421436971,0.1245289754,0.7109947442,2.0322,0.5604170862
-0.200,0.428,0.2128160504,0.422426508,0.124820807,0.7109048299,2.0314,0.5614559055
-0.200,0.429,0.2133222747,0.4234160616,0.125112643,0.7108146532,2.0306,0.5624907623
-0.200,0.430,0.213828563,0.4244056317,0.1254044835,0.7107241677,2.0299,0.5635216236
-0.200,0.431,0.2143349154,0.4253952184,0.1256963285,0.7106334042,2.0291,0.5645485100
-0.200,0.432,0.2148413321,0.4263848217,0.1259881781,0.7105423418,2.0284,0.5655713949
-0.200,0.433,0.2153478133,0.4273744416,0.1262800324,0.7104509912,2.0276,0.5665902850
-0.200,0.434,0.2158543592,0.4283640782,0.1265718913,0.7103593494,2.0268,0.5676051714
-0.200,0.435,0.2163609699,0.4293537314,0.1268637549,0.7102674162,2.0261,0.5686160500
-0.200,0.436,0.2168676455,0.4303434014,0.1271556233,0.7101751922,2.0253,0.5696229094
-0.200,0.437,0.2173743862,0.431333088,0.1274474965,0.7100826705,2.0245,0.5706257470
-0.200,0.438,0.2178811922,0.4323227914,0.1277393745,0.7099898588,2.0238,0.5716245591
-0.200,0.439,0.2183880637,0.4333125115,0.1280312575,0.7098967522,2.0230,0.5726193385
-0.200,0.440,0.2188950008,0.4343022484,0.1283231455,0.7098033549,2.0222,0.5736100819
-0.200,0.441,0.2194020037,0.435292002,0.1286150385,0.7097096722,2.0214,0.5745967860
-0.200,0.442,0.2199090725,0.4362817725,0.1289069365,0.7096156462,2.0206,0.5755794048
-0.200,0.443,0.2204162074,0.4372715598,0.1291988397,0.7095213610,2.0199,0.5765579921
-0.200,0.444,0.2209234086,0.438261364,0.129490748,0.7094268268,2.0191,0.5775325450
-0.200,0.445,0.2214306762,0.439251185,0.1297826616,0.7093319044,2.0183,0.5785029700
-0.200,0.446,0.2219380104,0.4402410229,0.1300745804,0.7092367559,2.0175,0.5794693713
-0.200,0.447,0.2224454113,0.4412308778,0.1303665046,0.7091412715,2.0167,0.5804316592
-0.200,0.448,0.2229528792,0.4422207495,0.1306584341,0.7090454989,2.0159,0.5813898672
-0.200,0.449,0.2234604142,0.4432106382,0.1309503691,0.7089494249,2.0151,0.5823439772
-0.200,0.450,0.2239680164,0.4442005439,0.1312423096,0.7088530561,2.0143,0.5832939900
-0.200,0.451,0.224475686,0.4451904665,0.1315342556,0.7087563811,2.0135,0.5842398891
-0.200,0.452,0.2249834232,0.4461804062,0.1318262072,0.7086594120,2.0127,0.5851816840
-0.200,0.453,0.2254912281,0.4471703628,0.1321181644,0.7085621396,2.0119,0.5861193536
-0.200,0.454,0.2259991009,0.4481603366,0.1324101274,0.7084645688,2.0111,0.5870528995
-0.200,0.455,0.2265070418,0.4491503273,0.1327020961,0.7083666920,2.0103,0.5879823077
-0.200,0.456,0.2270150509,0.4501403352,0.1329940706,0.7082685116,2.0095,0.5889075743
-0.200,0.457,0.2275231284,0.4511303601,0.133286051,0.7081700337,2.0087,0.5898287021
-0.200,0.458,0.2280312745,0.4521204022,0.1335780373,0.7080712485,2.0079,0.5907456696
-0.200,0.459,0.2285394893,0.4531104614,0.1338700295,0.7079721587,2.0071,0.5916584815
-0.200,0.460,0.229047773,0.4541005378,0.1341620278,0.7078727610,2.0063,0.5925671199
-0.200,0.461,0.2295561257,0.4550906313,0.1344540322,0.7077730917,2.0055,0.5934716090
-0.200,0.462,0.2300645477,0.456080742,0.1347460428,0.7076730831,2.0046,0.5943718943
-0.200,0.463,0.230573039,0.4570708699,0.1350380595,0.7075727606,2.0038,0.5952679854
-0.200,0.464,0.2310815999,0.458061015,0.1353300825,0.7074721538,2.0030,0.5961599024
-0.200,0.465,0.2315902306,0.4590511773,0.1356221118,0.7073711923,2.0022,0.5970475810
-0.200,0.466,0.232098931,0.460041357,0.1359141475,0.7072699753,2.0013,0.5979310887
-0.200,0.467,0.2326077016,0.4610315538,0.1362061896,0.7071684660,2.0005,0.5988103953
-0.200,0.468,0.2331165423,0.462021768,0.1364982382,0.7070665979,1.9997,0.5996854424
-0.200,0.469,0.2336254535,0.4630119995,0.1367902934,0.7069644379,1.9988,0.6005562749
-0.200,0.470,0.2341344351,0.4640022483,0.1370823552,0.7068619737,1.9980,0.6014228763
-0.200,0.471,0.2346434875,0.4649925144,0.1373744236,0.7067592001,1.9972,0.6022852366
-0.200,0.472,0.2351526108,0.4659827979,0.1376664987,0.7066561115,1.9963,0.6031433390
-0.200,0.473,0.2356618051,0.4669730988,0.1379585807,0.7065527104,1.9955,0.6039971871
-0.200,0.474,0.2361710706,0.467963417,0.1382506695,0.7064490023,1.9946,0.6048467739
-0.200,0.475,0.2366804074,0.4689537527,0.1385427652,0.7063449824,1.9938,0.6056920939
-0.200,0.476,0.2371898159,0.4699441057,0.1388348679,0.7062406444,1.9930,0.6065331269
-0.200,0.477,0.237699296,0.4709344762,0.1391269776,0.7061359975,1.9921,0.6073698781
-0.200,0.478,0.238208848,0.4719248642,0.1394190944,0.7060310332,1.9913,0.6082023341
-0.200,0.479,0.238718472,0.4729152696,0.1397112183,0.7059257571,1.9904,0.6090304929
-0.200,0.480,0.2392281683,0.4739056925,0.1400033495,0.7058201388,1.9895,0.6098543252
-0.200,0.481,0.2397379369,0.4748961329,0.1402954879,0.7057142366,1.9887,0.6106738611
-0.200,0.482,0.2402477781,0.4758865908,0.1405876337,0.7056080309,1.9878,0.6114890894
-0.200,0.483,0.240757692,0.4768770662,0.1408797869,0.7055014726,1.9870,0.6122999617
-0.200,0.484,0.2412676787,0.4778675591,0.1411719476,0.7053946225,1.9861,0.6131065142
-0.200,0.485,0.2417777385,0.4788580697,0.1414641158,0.7052874873,1.9852,0.6139087461
-0.200,0.486,0.2422878715,0.4798485977,0.1417562916,0.7051799807,1.9844,0.6147065861
-0.200,0.487,0.2427980779,0.4808391434,0.142048475,0.7050721271,1.9835,0.6155000476
-0.200,0.488,0.2433083579,0.4818297067,0.1423406662,0.7049640271,1.9826,0.6162891982
-0.200,0.489,0.2438187115,0.4828202875,0.1426328651,0.7048555796,1.9818,0.6170739543
-0.200,0.490,0.2443291391,0.483810886,0.142925072,0.7047468069,1.9809,0.6178543234
-0.200,0.491,0.2448396407,0.4848015022,0.1432172867,0.7046377192,1.9800,0.6186303092
-0.200,0.492,0.2453502165,0.4857921359,0.1435095094,0.7045283036,1.9791,0.6194018927
-0.200,0.493,0.2458608667,0.4867827874,0.1438017402,0.7044185728,1.9783,0.6201690772
-0.200,0.494,0.2463715914,0.4877734565,0.1440939791,0.7043085174,1.9774,0.6209318501
-0.200,0.495,0.2468823909,0.4887641433,0.1443862262,0.7041981354,1.9765,0.6216901990
-0.200,0.496,0.2473932653,0.4897548479,0.1446784816,0.7040874368,1.9756,0.6224441274
-0.200,0.497,0.2479042148,0.4907455701,0.1449707453,0.7039764093,1.9747,0.6231936197
-0.200,0.498,0.2484152395,0.4917363101,0.1452630173,0.7038650587,1.9738,0.6239386698
-0.200,0.499,0.2489263395,0.4927270678,0.1455552979,0.7037533852,1.9729,0.6246792705
-0.200,0.500,0.2494375152,0.4937178433,0.1458475869,0.7036413823,1.9720,0.6254154101
-0.200,0.501,0.2499487666,0.4947086365,0.1461398846,0.7035290340,1.9711,0.6261470728
-0.200,0.502,0.2504600939,0.4956994475,0.1464321909,0.7034164021,1.9703,0.6268742931
-0.200,0.503,0.2509714973,0.4966902763,0.1467245059,0.7033034332,1.9694,0.6275970269
-0.200,0.504,0.251482977,0.497681123,0.1470168298,0.7031901148,1.9685,0.6283152546
-0.200,0.505,0.251994533,0.4986719874,0.1473091626,0.7030764673,1.9675,0.6290289896
-0.200,0.506,0.2525061657,0.4996628697,0.1476015043,0.7029624809,1.9666,0.6297382064
-0.200,0.507,0.2530178751,0.5006537698,0.147893855,0.7028482402,1.9657,0.6304429784
-0.200,0.508,0.2535296615,0.5016446877,0.1481862148,0.7027335698,1.9648,0.6311431475
-0.200,0.509,0.2540415249,0.5026356235,0.1484785838,0.7026186462,1.9639,0.6318388502
-0.200,0.510,0.2545534657,0.5036265772,0.148770962,0.7025033585,1.9630,0.6325299928
-0.200,0.511,0.2550654838,0.5046175488,0.1490633495,0.7023877454,1.9621,0.6332165976
-0.200,0.512,0.2555775796,0.5056085382,0.1493557464,0.7022717931,1.9612,0.6338986457
-0.200,0.513,0.2560897532,0.5065995456,0.1496481528,0.7021555151,1.9603,0.6345761409
-0.200,0.514,0.2566020047,0.5075905709,0.1499405686,0.7020389000,1.9593,0.6352490666
-0.200,0.515,0.2571143344,0.5085816141,0.1502329941,0.7019219544,1.9584,0.6359174224
-0.200,0.516,0.2576267423,0.5095726753,0.1505254293,0.7018046721,1.9575,0.6365811928
-0.200,0.517,0.2581392287,0.5105637543,0.1508178742,0.7016870584,1.9566,0.6372403772
-0.200,0.518,0.2586517938,0.5115548514,0.151110329,0.7015691049,1.9556,0.6378949595
-0.200,0.519,0.2591644377,0.5125459664,0.1514027936,0.7014508244,1.9547,0.6385449439
-0.200,0.520,0.2596771606,0.5135370994,0.1516952682,0.7013322018,1.9538,0.6391903092
-0.200,0.521,0.2601899626,0.5145282504,0.1519877529,0.7012132437,1.9528,0.6398310539
-0.200,0.522,0.2607028439,0.5155194194,0.1522802477,0.7010939200,1.9519,0.6404671471
-0.200,0.523,0.2612158048,0.5165106064,0.1525727528,0.7009743363,1.9510,0.6410986646
-0.200,0.524,0.2617288453,0.5175018113,0.1528652681,0.7008543324,1.9500,0.6417254699
-0.200,0.525,0.2622419657,0.5184930344,0.1531577938,0.7007340288,1.9491,0.6423476557
-0.200,0.526,0.2627551661,0.5194842754,0.1534503299,0.7006133996,1.9481,0.6429651930
